,AEM CN Equity,AQN CN Equity,ATD CN Equity,BMO CN Equity,BNS CN Equity,ABX CN Equity,BCE CN Equity,BAM CN Equity,BN CN Equity,BIP-U CN Equity,CAE CN Equity,CCO CN Equity,CAR-U CN Equity,CM CN Equity,CNR CN Equity,CNQ CN Equity,CP CN Equity,CTC/A CN Equity,CCL/B CN Equity,CVE CN Equity,GIB/A CN Equity,CSU CN Equity,DOL CN Equity,EMA CN Equity,ENB CN Equity,FM CN Equity,FSV CN Equity,FTS CN Equity,FNV CN Equity,WN CN Equity,GIL CN Equity,H CN Equity,IMO CN Equity,IFC CN Equity,K CN Equity,L CN Equity,MG CN Equity,MFC CN Equity,MRU CN Equity,NA CN Equity,NTR CN Equity,OTEX CN Equity,PPL CN Equity,POW CN Equity,QSR CN Equity,RCI/B CN Equity,RY CN Equity,SAP CN Equity,SHOP CN Equity,SLF CN Equity,SU CN Equity,TRP CN Equity,TECK/B CN Equity,T CN Equity,TRI CN Equity,TD CN Equity,TOU CN Equity,WCN CN Equity,WPM CN Equity,WSP CN Equity
2017-07-07,56.2,13.11,30.0,95.85,78.34,19.81,58.12,,26.9042,31.3966,22.57,11.96,32.72,53.03,105.95,18.165,41.892,143.35,62.48,9.02,65.66,648.808,40.4867,47.34,51.3,11.21,81.27,44.62,90.22,115.34,39.72,22.71,36.17,96.63,4.95,56.9567,59.37,25.01,42.54,55.17,,40.41,42.75,30.25,79.11,61.14,95.09,40.27,11.475,46.65,36.67,56.7266,22.77,22.34,67.4607,65.12,26.14,83.8,24.56,53.48
2017-07-10,57.32,13.07,29.84,96.08,78.49,20.37,57.97,,26.8827,31.3543,22.76,12.38,32.44,53.05,106.47,18.475,41.936,144.7,62.37,9.08,66.04,642.395,40.6767,47.22,51.3,11.7,81.76,44.71,91.76,115.69,39.85,22.7,36.17,96.99,5.15,57.0692,60.33,24.92,42.47,55.08,,40.54,42.69,30.45,79.87,61.45,94.9,40.3,11.746,47.06,36.53,56.7539,23.65,22.325,67.1979,65.31,26.28,83.76,25.02,53.77
2017-07-11,57.92,12.98,30.59,96.43,78.52,20.55,57.88,,27.0275,31.2758,22.73,12.39,32.25,53.245,106.77,18.75,41.71,143.58,61.14,9.24,66.03,642.093,40.9967,47.13,51.08,12.55,82.14,44.58,91.92,115.25,39.11,22.65,36.98,97.33,5.15,56.8764,61.44,24.81,42.46,55.06,,40.83,42.45,30.55,80.27,61.38,95.02,39.95,11.814,46.75,37.26,56.6628,24.55,22.265,67.5407,65.14,26.26,83.52,25.28,53.56
2017-07-12,56.88,13.02,31.955,96.82,78.62,20.13,58.01,,26.931,31.2155,22.65,12.23,32.4,53.705,106.76,18.665,41.81,142.73,61.63,9.23,66.62,641.069,40.7933,47.16,51.14,12.74,82.41,44.4,90.44,115.83,38.84,22.52,37.35,96.75,4.97,57.0692,61.02,24.74,42.5,55.47,,40.99,42.6,30.31,77.86,61.73,94.9,40.35,12.061,46.59,37.34,57.009,24.08,22.395,67.0493,65.16,26.325,82.29,24.79,54.0
2017-07-13,55.56,12.91,31.55,96.95,78.54,20.06,57.68,,26.6789,30.8834,22.49,12.46,32.34,53.915,106.06,18.575,41.946,143.05,61.49,9.33,66.94,643.165,40.5233,46.91,51.08,12.89,81.46,44.09,89.62,115.65,38.02,22.55,37.17,96.3,4.83,57.3343,61.01,25.22,42.49,55.49,,42.0,42.52,30.34,78.2,61.62,95.1,40.59,11.852,47.01,37.3,57.0454,24.33,22.23,66.5694,65.23,26.42,82.12,24.39,52.43
2017-07-14,56.46,13.23,31.555,96.91,78.42,20.22,58.16,,26.7594,30.8411,22.32,12.59,32.5,54.08,105.92,18.535,42.162,143.55,61.45,9.26,66.99,638.632,40.7067,46.73,51.67,12.58,81.72,44.15,90.07,115.69,38.19,22.57,36.92,96.25,4.94,57.2459,60.9,25.23,42.57,55.63,,41.7,42.99,30.36,77.81,62.42,95.25,40.68,11.68,47.15,37.62,57.7013,24.39,22.345,66.6037,65.17,26.56,81.62,24.59,52.71
2017-07-17,57.02,13.04,31.3,96.76,78.24,20.42,58.25,,26.5824,30.6298,22.28,12.75,32.38,53.95,105.71,18.665,41.66,143.32,61.44,9.38,66.25,641.362,40.8867,46.96,51.58,13.69,81.66,44.2,91.05,115.37,38.1,22.61,36.94,96.16,5.06,56.9487,60.48,25.1,42.51,55.61,,41.68,42.85,30.25,76.95,62.65,95.16,40.5,11.476,46.93,37.55,57.674,24.55,22.365,66.558,64.86,26.27,82.3,24.82,50.72
2017-07-18,56.81,13.2,31.295,96.55,77.99,20.31,58.12,,26.4697,30.2615,22.08,12.26,32.22,53.79,105.6,18.88,41.258,143.11,61.0,9.45,66.49,645.26,40.83,46.92,51.56,13.42,80.69,44.15,91.77,116.05,37.87,22.5,36.87,95.63,5.15,57.0371,60.16,24.95,42.55,55.74,,41.43,42.87,29.98,76.84,62.96,94.68,40.42,11.758,46.83,37.75,58.002,24.46,22.29,66.5237,65.09,26.25,81.52,24.62,50.76
2017-07-19,56.58,13.44,31.25,96.58,78.22,20.3,58.3,,26.813,30.2856,22.12,12.62,32.54,54.465,103.94,19.195,40.72,142.74,60.77,9.66,65.76,647.726,40.7933,47.01,52.35,13.28,80.61,44.28,92.33,116.38,38.0,22.53,37.72,95.98,5.21,57.2459,60.9,25.3,42.64,56.06,,41.55,43.42,30.12,77.49,64.01,94.91,42.43,11.597,47.3,38.56,58.4939,24.44,22.44,66.0095,65.21,27.38,81.17,24.62,50.96
2017-07-20,57.41,13.41,31.01,96.71,78.32,20.55,58.7,,26.9471,30.6056,22.03,12.67,32.52,54.595,103.22,19.09,40.94,143.92,60.5,9.58,66.01,647.639,40.9867,47.27,52.75,12.74,80.1,44.81,93.76,117.24,38.19,22.65,37.41,95.43,5.22,57.6155,61.44,25.31,42.92,56.16,,41.63,43.8,30.15,77.36,64.88,95.21,42.01,11.428,47.5,38.82,58.831,24.23,22.61,65.9981,65.48,27.14,80.65,25.15,50.51
2017-07-21,57.69,13.39,31.27,96.32,77.79,20.29,58.53,,26.6467,30.6117,21.85,12.46,32.68,54.12,102.86,18.625,40.656,143.54,60.49,9.34,66.01,646.917,40.3,47.21,52.4,13.22,79.79,44.8,92.56,116.12,38.02,22.65,36.76,96.0,5.3,57.3182,59.71,25.05,42.82,56.13,,41.48,43.37,29.89,76.95,65.89,94.75,41.83,11.211,47.11,38.42,58.7763,24.42,22.61,65.781,65.35,26.88,80.16,25.09,50.37
2017-07-24,57.4,13.26,31.225,96.23,78.15,19.29,58.2,,26.5287,30.6298,21.75,12.42,32.61,53.865,101.63,18.65,39.938,143.9,60.25,9.32,66.27,664.803,41.0,47.14,52.17,13.15,80.9,44.67,91.2,115.76,37.78,22.58,36.7,96.03,5.17,56.9166,59.33,25.45,42.73,56.28,,41.46,43.15,29.97,75.88,66.05,93.67,41.8,11.691,47.35,38.37,58.585,24.61,22.54,65.6782,65.02,26.93,79.92,24.55,50.3
2017-07-25,56.8,13.13,30.97,96.2,78.08,20.05,58.17,,26.1747,30.6238,21.57,12.69,32.68,53.765,101.45,19.02,39.804,144.41,60.6,9.93,66.37,670.437,41.0167,46.7,52.13,14.0,79.36,44.4,88.55,116.75,38.08,22.5,37.04,96.79,5.16,57.4307,60.04,25.79,43.11,56.44,,41.68,43.37,30.16,77.18,65.04,93.89,42.01,11.511,48.13,39.0,58.6579,25.76,22.515,65.3354,64.99,27.75,80.85,24.56,50.53
2017-07-26,59.02,13.35,31.25,95.78,77.47,20.18,58.29,,26.1586,30.5694,21.33,12.55,32.56,53.575,99.0,19.155,39.306,142.77,60.25,9.95,66.67,678.956,41.38,46.64,51.93,14.38,82.4,44.51,90.72,113.14,38.25,22.48,36.97,96.58,5.3,55.2697,60.14,25.38,42.35,56.31,,42.86,43.06,30.05,76.51,64.75,93.25,42.15,11.7,47.61,38.98,58.339,26.15,22.465,65.3811,64.45,28.02,82.14,25.21,50.21
2017-07-27,59.37,13.31,31.17,95.72,77.63,20.76,59.13,,25.9655,30.6056,20.94,12.96,32.5,53.62,98.9,19.325,39.454,142.35,60.11,10.89,66.48,655.008,41.4967,46.68,51.65,13.99,83.35,44.67,90.09,112.89,37.88,22.43,37.22,96.77,5.18,55.2296,60.56,25.53,42.3,56.09,,42.58,42.66,30.05,76.79,64.87,93.22,42.25,11.381,47.7,39.77,57.9018,26.63,22.735,65.8267,64.23,28.2,82.55,25.36,50.55
2017-07-28,58.85,13.4,30.6,94.19,77.54,20.99,58.41,,25.8153,30.2856,20.98,13.11,32.37,53.785,98.41,19.245,39.278,142.71,59.59,10.57,65.84,653.048,40.945,46.0,51.13,13.45,80.61,45.08,90.23,110.0,37.49,22.43,36.08,96.67,5.24,54.6753,59.38,25.44,42.09,56.16,,41.93,42.5,30.12,74.99,64.37,92.77,42.25,11.566,47.63,40.36,57.8471,26.36,22.595,65.4497,64.07,28.1,80.87,25.5,50.62
2017-07-31,58.21,13.33,30.255,94.56,77.67,21.08,58.52,,26.0084,30.4607,21.13,12.77,32.41,54.11,98.52,19.065,38.994,142.31,59.77,10.49,65.83,654.666,40.6233,46.4,51.68,13.78,80.35,45.46,90.33,108.89,37.57,22.36,35.78,96.85,5.14,54.5467,59.46,25.68,42.23,56.15,,41.7,42.49,30.32,74.28,64.83,93.01,42.26,11.489,47.78,40.67,58.0293,27.06,22.515,65.244,64.27,27.65,81.03,25.28,50.61
2017-08-01,57.9,13.35,30.375,95.0,77.77,21.59,58.98,,26.046,30.9256,21.29,12.86,33.08,54.03,99.78,19.12,39.186,141.77,59.81,10.13,66.35,662.796,40.57,46.89,52.18,13.28,79.97,45.75,91.79,109.11,37.61,22.34,35.77,97.22,5.15,54.3941,58.4,25.74,42.4,56.22,,42.38,42.94,30.29,74.23,65.24,93.4,43.38,13.061,48.2,40.36,58.4939,26.96,22.87,68.7518,64.18,27.61,81.93,25.25,49.85
2017-08-02,57.8,13.39,30.82,95.13,78.18,21.54,59.41,,26.1211,31.0524,21.56,12.89,32.97,54.165,100.98,19.295,39.598,142.43,60.38,10.26,64.26,686.413,40.4367,47.0,52.52,13.22,79.78,46.25,93.7,109.58,37.86,22.54,36.8,99.44,5.2,54.9404,59.44,25.91,42.51,56.37,,42.05,42.75,30.63,74.97,64.71,94.12,44.28,12.361,48.18,41.15,58.9221,27.61,22.965,68.2719,64.47,26.74,82.12,25.13,49.7
2017-08-03,57.35,13.32,30.025,94.72,78.0,21.47,58.76,,25.9923,30.5573,21.46,12.71,33.0,54.145,100.19,19.95,39.214,141.81,59.86,10.13,64.82,679.034,40.1733,46.8,52.47,12.72,81.49,45.83,93.06,109.15,37.79,22.49,36.47,98.69,5.45,54.5949,59.15,25.74,42.55,56.05,,41.94,42.62,30.48,76.29,64.98,93.96,43.69,12.228,48.11,41.19,58.6397,27.25,22.875,68.2948,64.02,25.59,82.06,25.05,50.43
2017-08-04,56.62,13.28,30.33,94.625,78.23,21.02,59.08,,26.2391,30.7385,21.48,12.78,32.91,54.235,100.37,20.32,39.36,142.07,59.87,10.53,65.09,680.223,40.08,46.92,52.57,13.42,81.27,45.9,92.5,109.31,37.94,22.59,37.0,98.74,5.29,54.7074,60.3,25.94,42.54,56.09,,43.62,42.47,30.49,78.51,64.77,94.52,43.64,12.181,48.45,41.73,58.4028,28.26,22.925,68.3519,64.19,26.28,82.2,24.76,50.57
2017-08-08,56.39,13.21,30.595,94.92,78.11,20.87,59.32,,26.3303,32.9302,21.7,12.89,32.92,54.64,100.8,20.395,38.79,142.13,59.54,10.54,64.06,678.108,40.28,46.74,51.73,14.06,81.22,46.1,92.08,109.11,39.26,22.06,37.1,98.79,5.24,54.8841,61.44,25.93,42.73,56.5,,41.55,41.98,31.09,77.5,64.97,94.71,43.16,12.223,48.69,41.68,57.7924,29.06,22.95,68.0548,64.47,25.78,82.34,24.83,50.79
2017-08-09,56.82,13.26,30.5,94.12,77.99,21.26,59.08,,26.5394,33.1838,21.8,12.88,33.15,54.25,101.65,20.355,39.102,141.84,56.9,10.43,63.61,673.605,40.0967,46.87,51.56,13.41,80.79,45.73,95.65,108.59,38.86,22.68,37.06,98.85,5.34,54.6431,61.3,25.64,42.5,56.21,,41.06,41.92,30.9,77.08,64.42,94.32,42.81,12.097,48.5,41.61,57.5829,28.81,22.885,68.1691,64.45,25.38,81.71,25.22,50.13
2017-08-10,59.02,13.33,30.665,93.0,77.08,21.74,58.77,,26.2283,32.6585,21.11,12.32,33.0,53.485,100.74,19.95,39.002,149.89,56.27,10.16,62.7,666.724,39.8033,46.7,50.85,12.75,80.38,45.95,98.96,108.12,38.44,22.85,36.61,98.04,5.42,54.611,59.77,24.43,42.45,55.7,,40.47,40.57,30.62,76.08,64.2,92.88,42.61,11.257,47.73,41.26,56.9817,28.36,22.775,67.6663,63.8,24.92,81.08,25.48,48.81
2017-08-11,58.53,13.31,30.75,92.01,76.65,21.6,58.6,,26.0245,32.7732,21.0,12.3,33.03,53.38,100.87,19.765,39.064,151.96,56.81,10.15,62.85,676.091,39.88,46.95,49.98,12.41,80.59,45.92,98.46,108.22,38.22,22.79,36.52,98.37,5.3,54.611,57.91,24.88,42.69,55.31,,40.46,40.59,30.46,75.64,64.03,92.51,43.31,11.639,48.37,41.11,56.927,28.16,22.43,67.3578,63.54,25.29,81.21,24.19,49.07
2017-08-14,58.49,13.19,31.05,93.03,77.45,21.27,59.2,,26.5234,33.2442,20.84,12.36,33.35,53.825,102.26,19.67,39.456,153.43,57.86,9.84,63.2,681.13,40.4733,46.93,50.66,12.66,80.72,45.97,98.77,109.02,38.77,22.68,36.13,98.32,5.33,55.1251,58.82,25.09,42.88,55.65,,40.65,40.71,30.95,76.37,64.47,93.54,43.43,11.959,49.33,40.84,57.4554,28.38,22.675,67.8834,64.07,24.59,82.28,24.11,49.6
2017-08-15,58.24,13.37,31.335,92.66,77.76,21.11,59.39,,26.5716,33.6004,20.94,12.25,33.89,53.765,102.1,19.64,39.628,153.17,57.88,9.74,63.22,681.305,40.5767,47.29,50.0,12.23,80.95,46.04,99.8,109.31,38.76,22.7,36.02,98.76,5.32,54.9484,59.06,25.14,42.64,55.47,,40.9,40.11,30.85,76.24,64.5,93.33,43.48,11.869,49.2,40.72,57.2367,28.32,22.635,67.4378,64.18,24.62,81.93,23.37,50.34
2017-08-16,58.97,13.31,31.295,92.2,77.43,21.34,59.41,,26.4912,33.7513,20.78,12.26,34.26,53.525,101.38,19.485,38.884,152.59,58.06,9.49,63.43,682.836,41.0,47.37,49.4,13.41,80.66,46.02,99.79,108.44,38.65,22.68,36.02,98.6,5.53,54.844,59.51,25.46,42.61,55.72,,40.99,40.13,31.14,76.2,64.89,92.96,43.19,11.943,49.29,39.95,56.7084,29.76,22.455,66.8665,63.95,24.5,80.97,23.91,50.46
2017-08-17,59.62,13.38,31.495,91.77,77.4,21.36,59.15,,26.4214,33.7091,20.95,12.24,33.79,53.335,101.21,19.495,38.554,152.35,58.63,9.45,63.5,689.337,41.05,47.32,49.62,13.17,80.68,45.53,99.58,108.44,38.38,22.7,36.1,99.5,5.54,54.8118,59.1,25.3,42.33,55.58,,40.77,39.78,30.95,75.86,64.42,92.5,43.0,11.855,48.78,39.58,56.5991,29.25,22.395,66.5351,63.73,24.39,81.37,23.96,50.09
2017-08-18,58.92,13.51,30.745,91.53,77.09,20.95,58.86,,26.4214,33.5461,20.52,12.19,34.02,53.47,100.0,19.365,38.274,151.46,58.38,9.43,62.67,684.015,41.17,47.24,49.62,12.89,79.79,45.4,98.14,107.64,37.59,22.58,36.16,99.77,5.34,54.4825,58.0,24.5,41.79,55.29,,40.19,39.52,30.65,76.19,64.25,92.25,42.75,11.912,48.42,39.53,56.7357,29.34,22.255,65.9067,63.73,24.17,80.06,23.78,50.11
2017-08-21,59.33,13.46,31.0,91.85,77.14,21.24,58.97,,26.3839,33.8721,20.46,12.24,34.13,53.36,99.91,19.0,38.14,152.1,58.98,9.25,62.81,686.491,41.01,47.2,49.39,13.51,80.09,45.28,99.11,108.29,37.71,22.62,35.57,100.71,5.37,54.7235,58.36,24.46,41.86,55.53,,40.29,39.26,30.63,76.25,64.53,92.07,42.7,12.115,48.24,38.88,56.3986,29.89,22.35,65.7467,64.41,24.18,80.59,24.14,50.14
2017-08-22,58.89,13.59,31.0,91.63,77.1,21.05,58.9,,26.4429,33.8661,20.44,12.31,33.78,53.24,100.53,19.085,38.202,152.28,58.52,9.25,62.57,677.182,41.2667,47.32,50.18,13.54,81.77,45.31,98.54,108.64,38.11,22.6,35.98,100.65,5.24,54.5387,59.36,24.5,42.4,55.65,,40.7,39.72,30.67,78.06,64.29,92.01,43.24,12.388,47.98,39.04,57.0363,30.18,22.265,66.0781,64.28,24.16,81.07,23.75,50.31
2017-08-23,58.96,13.8,30.75,92.49,77.23,21.35,59.08,,26.4161,33.3045,20.23,12.3,33.79,53.8,99.81,19.36,37.946,152.7,58.14,9.37,62.59,691.023,41.1233,47.81,51.18,13.99,82.01,45.82,98.59,109.63,38.06,22.75,36.29,101.19,5.31,54.5628,59.41,24.56,42.09,55.85,,40.24,40.01,30.69,77.51,64.9,93.01,42.96,12.859,47.91,39.31,57.674,30.62,22.34,65.8953,64.51,24.3,81.08,23.88,50.7
2017-08-24,58.86,13.62,31.085,92.24,77.5,21.37,59.16,,26.4161,33.1174,20.1,12.45,33.91,52.785,99.63,19.355,38.164,151.91,58.14,9.29,62.51,677.757,41.0033,47.87,51.19,14.49,82.78,45.79,99.16,108.73,38.33,22.81,36.44,102.1,5.3,53.8398,60.0,24.91,41.57,55.75,,39.93,39.98,30.86,77.16,65.17,92.92,42.53,13.35,48.48,39.21,57.7469,30.57,22.36,65.6325,64.77,24.01,81.1,24.07,50.36
2017-08-25,59.24,13.54,30.89,92.31,77.64,21.4,59.32,,26.459,32.9543,20.19,12.47,33.86,52.96,99.32,19.32,38.2,151.84,57.98,9.28,62.34,666.119,41.0933,47.87,50.39,14.42,83.23,45.91,99.2,107.79,38.47,22.86,36.51,102.46,5.29,53.7675,59.61,24.78,41.32,55.65,,39.84,39.85,30.88,76.58,64.68,93.25,42.59,12.945,48.53,39.18,57.2914,30.77,22.295,65.2326,64.82,24.05,80.98,24.41,50.85
2017-08-28,61.99,13.32,29.985,92.43,77.2,22.08,59.46,,26.3303,33.0328,19.96,12.27,33.86,52.725,99.1,19.3,38.184,151.34,57.1,9.21,62.15,671.441,41.1033,47.95,49.86,15.2,83.0,45.88,102.16,107.74,38.63,22.93,36.54,102.21,5.49,54.0326,58.45,24.6,41.34,55.31,,39.78,39.43,30.62,76.62,64.52,93.04,42.47,12.975,47.77,38.96,57.1001,31.26,22.405,64.7984,64.66,23.84,81.21,25.32,51.04
2017-08-29,63.9,13.37,30.255,90.07,77.33,22.27,59.5,,26.4107,32.9966,19.98,12.5,33.8,52.27,99.46,19.49,38.492,150.63,57.36,9.41,62.53,665.778,40.9433,47.93,49.81,15.18,83.62,45.75,102.69,107.76,38.61,23.09,36.58,102.37,5.51,54.2455,58.05,24.56,41.21,55.42,,39.58,39.54,30.89,76.06,64.78,92.84,42.52,13.069,48.09,39.5,57.3461,31.61,22.49,64.7298,64.71,23.9,82.3,25.87,50.93
2017-08-30,63.7,13.4,30.62,90.1,77.72,22.38,59.72,,26.5502,33.2804,20.63,12.47,34.26,52.61,100.64,19.18,38.91,148.5,58.5,9.43,63.1,668.488,41.5,48.01,49.84,14.9,85.62,45.72,102.06,107.94,39.06,23.23,36.92,102.31,5.52,54.1049,58.81,24.6,41.43,57.29,,39.84,39.76,30.93,76.27,65.34,92.35,42.6,13.682,48.04,39.35,57.4645,31.39,22.56,65.4497,64.9,23.83,83.04,25.88,51.59
2017-08-31,64.01,13.55,29.975,89.61,77.69,22.49,59.44,,26.4912,33.2744,20.61,12.52,34.27,52.455,101.22,19.235,38.862,147.8,57.93,9.77,63.53,676.802,41.0233,47.82,49.92,15.05,86.99,45.69,102.16,108.53,39.11,23.17,36.86,102.94,5.69,54.4102,60.09,24.53,41.22,57.48,,40.18,40.25,30.52,76.23,65.19,92.68,42.16,13.8,47.95,39.13,57.7651,31.08,22.5825,65.244,67.06,24.36,83.31,25.94,51.77
2017-09-01,63.4,13.45,30.135,89.49,77.69,22.42,59.15,,26.105,32.4713,20.46,12.39,34.24,52.395,100.59,19.37,38.714,145.49,56.92,9.95,63.73,673.761,40.8033,47.8,50.08,15.23,86.18,45.66,101.52,106.01,39.05,23.1,37.34,102.57,5.55,52.4821,60.8,24.65,40.82,57.15,,40.07,40.5,31.05,75.89,64.63,92.11,42.32,13.73,48.15,39.51,57.337,31.58,22.505,64.3413,67.5,24.47,82.25,25.94,51.76
2017-09-05,63.58,13.46,30.495,89.03,76.65,22.53,58.83,,25.6866,32.2419,20.49,12.33,34.3,52.05,99.42,19.65,38.744,145.02,56.18,10.28,63.38,667.513,40.4233,47.99,49.78,14.8,85.44,45.68,103.62,105.19,38.49,23.06,37.3,102.01,5.81,52.1447,59.63,24.0,39.7,56.81,,39.39,40.26,30.8,75.16,64.38,90.77,42.34,13.71,47.29,39.42,56.7526,29.47,22.425,63.4501,66.94,24.66,81.73,25.91,51.48
2017-09-06,61.78,13.43,30.285,89.0,76.55,21.83,58.6,,25.515,31.2577,20.45,12.3,34.0,52.49,99.22,20.01,38.616,145.09,56.93,10.29,62.97,663.107,40.5867,47.73,49.9,14.42,84.33,45.33,101.34,105.67,38.54,23.1,37.41,101.61,5.7,52.4821,59.22,23.92,39.47,56.82,,39.11,40.28,30.69,74.01,63.96,90.89,42.35,13.457,46.83,39.79,56.7904,29.62,22.31,63.6557,66.56,24.73,80.73,25.21,51.55
2017-09-07,62.26,13.49,30.32,88.94,76.0,21.84,58.14,,25.2683,31.2336,20.08,12.27,34.26,52.41,98.69,19.82,38.898,145.23,55.87,10.17,63.2,664.794,44.9067,47.82,49.25,14.24,83.83,45.49,102.69,106.13,38.18,23.2,37.31,101.34,5.93,52.4098,58.75,23.55,39.98,56.85,,38.92,40.37,29.62,76.45,63.82,90.45,42.11,13.75,46.36,39.87,56.8541,29.83,21.8,63.1758,66.26,24.36,80.2,25.47,51.39
2017-09-08,62.12,13.4,30.26,89.89,76.13,21.61,58.19,,25.4238,31.783,20.0,12.07,34.11,52.61,98.92,19.59,38.896,145.14,55.16,9.85,63.05,662.006,46.5,47.67,49.21,13.76,84.03,45.67,102.68,105.15,38.13,23.13,37.28,101.14,5.85,51.9037,59.0,23.63,39.76,56.57,,38.91,40.54,29.74,76.57,64.43,90.53,42.51,13.803,46.46,39.72,56.5626,28.23,21.78,63.1758,66.13,23.92,81.7,25.2,51.8
2017-09-11,59.95,13.35,30.4,90.89,76.63,21.1,58.18,,25.7403,32.1513,20.03,12.34,33.85,53.02,99.27,19.5,38.928,145.66,55.33,10.13,63.3,664.18,44.8533,47.39,49.55,13.8,84.4,45.46,100.22,105.6,38.28,22.8,37.52,99.86,5.67,52.5785,59.2,23.94,40.01,57.39,,39.18,40.65,29.94,78.45,64.45,91.06,42.32,14.301,47.01,40.08,56.9726,28.32,21.87,63.1987,66.4,23.99,82.52,24.87,51.95
2017-09-12,60.41,13.14,30.525,91.43,77.03,21.25,58.43,,25.8904,30.7385,20.38,12.49,33.78,53.355,99.66,19.55,39.198,146.34,57.14,10.55,63.23,671.704,45.2867,47.04,49.91,13.8,83.58,45.0,101.52,105.68,38.17,22.7,37.92,100.41,5.76,52.4821,59.9,24.29,40.03,57.69,,39.29,40.93,30.02,77.12,64.85,91.82,42.36,14.669,47.29,40.64,57.4189,28.25,22.01,63.77,66.68,24.2,84.49,25.15,52.16
2017-09-13,59.14,13.2,30.8,91.9,77.01,20.83,58.25,,25.6223,30.829,20.25,12.43,33.49,53.56,98.06,20.11,38.334,147.07,57.1,10.98,63.13,666.792,45.0467,46.38,49.87,13.3,79.27,44.43,99.34,105.11,37.72,22.62,37.98,100.37,5.72,52.2251,59.86,24.29,39.9,57.82,,39.33,41.46,30.03,77.21,63.9,92.15,42.51,14.525,46.92,40.95,57.1639,26.73,21.905,63.4272,67.07,24.83,84.63,24.3,51.91
2017-09-14,59.5,13.24,30.575,91.89,77.2,20.89,57.68,,25.5954,30.9739,19.81,12.22,33.45,53.71,98.64,20.09,38.748,146.97,57.42,11.11,63.39,667.357,45.23,46.59,50.09,13.28,81.07,44.58,99.84,106.2,37.03,22.67,37.87,99.84,5.86,52.8436,62.08,24.41,40.26,57.91,,39.29,41.6,30.2,76.94,62.9,92.1,42.47,14.643,46.67,41.63,57.0272,26.29,22.035,63.233,67.27,25.1,84.34,24.17,51.55
2017-09-15,58.74,12.92,30.55,91.68,77.0,21.07,58.1,,25.9173,31.8192,20.05,12.33,33.71,53.635,99.57,20.02,38.68,147.46,57.35,11.02,62.82,671.714,45.4767,45.99,50.15,13.26,79.73,44.37,98.72,106.78,37.42,22.51,37.89,99.91,5.88,53.5907,63.23,24.27,39.99,57.62,,39.32,41.5,30.3,76.67,63.05,91.97,42.42,14.621,46.99,41.55,56.8541,25.69,22.175,63.2672,67.45,25.01,84.76,23.85,51.48
2017-09-18,58.05,12.99,30.65,91.84,77.15,20.81,58.33,,26.4697,32.4532,20.31,12.39,33.61,53.605,100.49,20.155,39.598,147.73,56.98,11.24,63.0,669.628,45.9,46.28,50.25,13.46,79.16,44.76,98.43,106.9,37.79,22.7,38.34,100.27,5.57,53.7112,63.63,24.16,40.12,57.5,,39.5,41.77,30.61,79.25,63.66,92.17,42.6,15.06,47.24,41.77,56.6264,26.34,22.26,63.85,67.49,25.27,84.83,23.71,52.08
2017-09-19,58.25,12.96,30.5,92.0,77.32,20.73,58.88,,26.4214,32.3989,20.22,12.31,33.44,53.84,100.74,20.245,39.698,147.75,57.22,11.48,63.76,676.159,45.72,46.22,50.61,13.52,79.55,44.53,99.17,107.64,37.98,22.59,38.5,100.25,5.55,53.5265,63.58,24.28,39.98,57.57,,39.22,42.35,30.63,79.51,64.6,92.98,43.29,15.075,47.71,41.66,56.9452,26.86,22.295,63.9071,67.9,25.29,85.67,23.79,52.01
2017-09-20,57.83,13.11,30.755,92.16,77.95,20.31,58.93,,26.8881,32.4411,20.42,12.39,33.25,54.0,101.1,20.72,40.246,147.76,57.93,12.44,63.94,672.016,45.7967,46.29,50.96,13.9,80.72,44.96,97.85,107.17,37.96,22.6,38.5,101.04,5.35,53.7032,64.29,24.44,40.06,57.81,,39.0,42.26,30.63,80.78,64.57,93.69,43.32,14.697,47.94,42.13,56.9179,26.89,22.345,64.3185,68.54,25.81,86.8,23.5,52.3
2017-09-21,56.93,13.1,30.995,92.76,79.33,20.15,58.9,,26.9685,31.8977,20.62,12.3,33.56,54.37,101.9,21.105,41.222,150.99,58.89,12.46,63.52,662.854,45.78,46.49,51.14,13.75,80.86,45.17,97.37,107.59,38.25,22.62,39.03,100.88,5.21,53.7273,65.11,24.59,40.06,58.37,,39.19,42.83,30.81,80.19,64.57,94.23,43.41,14.818,48.27,42.22,56.1436,26.92,22.29,64.3984,69.01,26.235,86.38,23.52,52.19
2017-09-22,57.67,13.0,31.0,92.76,79.72,20.19,58.64,,26.8988,31.7287,20.55,12.3,33.52,54.705,101.07,21.045,41.512,150.73,58.68,12.69,63.45,657.279,45.7,46.4,50.66,14.03,81.0,44.92,97.88,106.34,37.92,22.65,39.1,101.63,5.23,53.3176,65.38,24.71,40.08,57.98,,39.52,42.12,31.02,79.97,63.73,94.4,43.96,14.845,48.51,42.09,55.7792,27.1,22.21,64.7184,69.13,26.18,86.17,23.69,51.39
